,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
626,626,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the following array of a maxheap: [42,37,24,18,21,23,12,17,10,13,6,8]; what is the value of the right child of the right child of the node with value 37?
",0.09698987645405623,0.1691215051782454,0.18023797126205787
627,627,40,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which statement about Tree nodes is false.
",0.06242317005428795,0.11399138730122083,0.12553186346293801
628,628,58,"mean, complete, identical, significant, structurally, instrument, share, continue, counting, individual","What does a load factor of 0.9 mean?
",0.07889193237573199,0.14344661455354607,0.15952611979532277
629,629,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Out of the input arrays below, which one would make the sorting algorithm, Quick Sort, most efficient.The numbers must be ordered from smallest to largest.
",0.0837551590690983,0.15008407256725237,0.15749844955175055
630,630,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following trees is a AVL Tree?
",0.09762250007185576,0.1700360524391855,0.18120828389967059
631,631,29,"hash, table, function, number, bucket, find, use, close, step, insert","What is the definition of the ""load"" of a hash table?
",0.09354335221511244,0.1643778623818266,0.1788930859377225
632,632,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What would this AVLTree look like after the following have been inserted and balancing has been performed?Insert from left to right:(45, 37, 48, 51)
",0.0972758502390538,0.16948971145388406,0.18061880077584905
633,633,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","which of the adjacency matricesrepresent the following code:// undirected graphboolean[][] graph = new boolean[6][6]graph[3][0] = true;graph[2][1] = true;graph[4][1] = true;graph[5][2] = true;graph[0][3] = true;graph[0][5] = true;
",0.07341233214891783,0.13209076693704921,0.14500514217265256
634,634,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Given the array representing a max heap [30,25,28,7,19,12,22], which index is the parent of 12
",0.10957329460797877,0.18652960800093987,0.19871039905965782
635,635,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which sorting algorithm (from lectures) is best to use?
",0.1652698301122649,0.2660474171230786,0.27630872031201154
636,636,14,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","Which tree traversal algorithm is described by the following?Visit each level's nodes from left to right before visiting nodes in the next level.
",0.10468282068642695,0.18214245099979934,0.18960249005932037
637,637,14,"value, operation, perform, similar, expect, many, page, real, note, temp","Which of these operations is a real operation that can be performed on a binary tree?
",0.10209073999831092,0.1783275718214208,0.1853253732891913
638,638,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorts are stable?
",0.16624275550435913,0.2673681183341269,0.27774652862804683
639,639,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","In graph theory, the handshaking lemma states that ""In any finite undirected graph, the number of vertices with odd degree is even"".The lemma is a consequence of thedegree sum formula: for a graph with vertex set and edge set .Work out the sum of degrees of the vertices for the following undirected graph:
",0.07336629584832163,0.13207347962693633,0.14522013714082524
640,640,29,"hash, table, function, number, bucket, find, use, close, step, insert","In an open Hashtable, we want to store 2000 elements and be able to find any in around 1.40 steps. How many buckets should our Hashtable have?
",0.09294478195819508,0.16338264444636744,0.1777633360876185
641,641,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What is the asymptotic memory usage of an adjacency list?
",0.11768985333131443,0.20117518623880898,0.2161166409511605
642,642,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the average time complexity of Interpolation Search, an improved Binary Search algorithm, on a sorted array of N uniformly distributed elements?
",0.07699861328733015,0.13844935250608023,0.1538541136791523
643,643,48,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","What makes a sorting algorithm 'stable'?
",0.07237763186897045,0.13034019149826176,0.14343926031283133
644,644,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","What is the main condition of a mixed graph (ADT) in terms ofn and m?n = number of directed edgesm = number of undirected edges
",0.07292706582827711,0.1313043804111181,0.14441198666887203
645,645,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Consider the following statements about lists. Which, or all are true?
",0.0994105354118235,0.1679195298562152,0.1862455286605549
646,646,29,"hash, table, function, number, bucket, find, use, close, step, insert","What is the formula for the average number of steps needed to find an item in a closed hash table of size N given the load factor L, 0 <= L <=1.0 ?
",0.09362004822339842,0.1644338928004113,0.17881018805869806
647,647,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","How will the list 9, 4, 7, 5, 8, 6, 1, 2 look after the first pass of 3-sort (shellsort h=3) and after all passes are complete.
",0.08358166579027819,0.14978345941349136,0.15712869414046687
648,648,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","For the given AVL Tree, if 5 is inserted what rotation will be required to re-balance the tree?
",0.09717000994620684,0.16935230245553087,0.18044681940754334
649,649,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","If we take an Adjacency Matrix, A, that represents a graph, and multiply it by itself n times, we find out:
",0.07195978953436424,0.1296210122852168,0.1425067907546428
650,650,48,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms are stable?
",0.0725319890894575,0.13044883926432518,0.14344205043768926
651,651,35,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","In a SkipList of n elements, how many elements are expected in lane 1 and lane 3?
",0.16400262207969896,0.2640318019696855,0.2742707616821481
652,652,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","How many of the following sort methods are stable:Selection SortShell SortBubble SortHeap SortMerge Sort
",0.16288565674543384,0.26256161027436226,0.27269102055383576
653,653,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following is a valid maxheap? (Assuminglexicographic order)
",0.09757555634734888,0.1699632844012522,0.18107414183331924
654,654,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the elements [14, 18, 3, 2, 1, -1, -4, 5, 20], find the final balanced AVL Tree.
",0.09717473349307817,0.16931433646776894,0.18036726517707088
655,655,29,"hash, table, function, number, bucket, find, use, close, step, insert","Insert the elements -3, -5, -1, 5, 0, 4, into a standard closed hashtable (of size 6) with linear probing (to the right) in that order.The hash function has the form h(x) = ((x+1)2-3) % 6.What does the final hashtable look like?
",0.09349037300676791,0.16420372954086643,0.17845359595685253
656,656,29,"hash, table, function, number, bucket, find, use, close, step, insert","Insert the elements -3, -5, -1, 5, 0, 4, into a standard closed hashtable (of size 6) with linear probing (to the right) in that order.The hash function has the form h(x) = ((x+1)2-3) % 6.What does the final hashtable look like?
",0.09349037300676791,0.16420372954086643,0.17845359595685253
657,657,27,"for, follow, int, code, runtime, method, get, correctly, property, class","The runtime for the following code fragment is?(f(m,n)). What is f(m,n)?int a;for (int i = -5; i < n; i++) for (int j = 1; j < 2i+1; 2*j) for (int k = 1; k < n-1; 3*k) a=a+1; for (int l = 0; l < m; 5*l) a=a+j;return a;
",0.09437601384718745,0.16627791952241508,0.17592039088565373
658,658,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which is not a form of tree traversal
",0.09738384603407016,0.16963654810151893,0.18072701046725148
659,659,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which sort uses h-sorting?
",0.08229486375680553,0.14752650802671788,0.15499685601182484
660,660,27,"for, follow, int, code, runtime, method, get, correctly, property, class","See the incomplete java code below for the classes ListNode and LinkedList:class ListNode { Object element; ListNode next; ListNode(Object e, ListNode n) { element = e; next = n; }}class LinkedList { private ListNode head = null; private int n = 0; // n is the list size public Object get(int i) { if (i<0 || i>=n) { // …error! } ListNode node = head; X return node.element; }}The method get finds nodeiin the linked list and outputs its element (get(0) outputs head.element). Which code should go at the place marked X for the method to work correctly?
",0.09337624197643979,0.16466424105651795,0.17461109794931357
661,661,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Using selection sort, which of the following permutations of [1,2,3,4,5] takes 5 swaps? (Ascending order)
",0.08221108013045633,0.14741020225747103,0.1548194652116701
662,662,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the Big-O of the code below for a random value of j?if( j>=0 && j<=5) a+=5;else if( j<0){ for(int i = 0; i<=n; i++){ a+=3; }}else{ for(int i = 0; i<n*n; i++){ a+=8; }}
",0.09422496989823481,0.16613593629556597,0.17601051414200578
663,663,8,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Of the following statements, which of these are not correct:
",0.17837622140995138,0.2793423610312444,0.28623460734143086
664,664,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the complexity of the worst-case scenario for quicksort?
",0.18075570100979707,0.28322574891523267,0.29001075517159225
665,665,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","A skip list containing lanes from 0 to 12 is used to organise 262000 elements.On average, what will the combined sum of pointers in lanes 3, 8 and 11 be closest to?
",0.07675288513660139,0.13815825317197966,0.15341920738349193
666,666,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","Which of the following notations are used to represent the “exact bound” for the complexity of an algorithm?
",0.08999247245463299,0.15655426925254443,0.16764904417671678
667,667,27,"datum, structure, item, remove, data, implement, add, fast, follow, make","Provided that the load factor is limited, what is the runtime complexity of insert, find and remove for a hashtable?
",0.09428873664091635,0.16631919766899386,0.1761768936041767
668,668,31,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which of the below is the correct order of asymptotic complexity, from fastest to slowest
",0.09754744474975474,0.16992165177720892,0.1809913411100033
669,669,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Binary Search Trees, Binary Trees and AVL Trees are all types of Tree, but which is a special type of which?
",0.09734702802503059,0.16962325082729646,0.18066507954613967
670,670,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms use a 'Divide & Conquer' strategy?
",0.16378904997257815,0.2638926243757932,0.27395152204390594
671,671,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","In which order (from first to last) are nodes processed by an In-Order traversal of a binary tree?
",0.09716814226469005,0.1693540617693069,0.18035599354424955
672,672,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","How many different orders of the characters 'B', 'A', 'T', 'H' can be inserted into the AVL tree described in lectures, such that preorder traversal will return ""BATH""?
",0.09698289390422048,0.16908584389340303,0.1800757554967377
673,673,56,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","What is the definition of precision?
",0.17386148007590133,0.29365079365079366,0.3235387827259046
674,674,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What are the advantages of a linked list over an array?
",0.11903765394335078,0.20324694242270855,0.2181677272421156
675,675,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is always stable?
",0.16632377519713298,0.26690454648750883,0.27698093068827495
676,676,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","In an AVL Tree, what is the maximum balance factor a node can have before it needs re-balancing?
",0.09687632055119066,0.16894435864874363,0.17990492548227002
677,677,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Using binary search with a data set with 1,048,576 elements, what is the maximum number of iterations would it take to find a specific element?
",0.08221708994451328,0.14747254888107475,0.1548639547297199
678,678,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","With the BST below, what is the maximum number of elements which can be inserted into the root's left sub-tree until the tree is not an AVL tree (include the insertion which causes the unbalance as part of your answer)?5 \ 6
",0.09676203517583874,0.1687912853415082,0.17981956163004
679,679,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which is a valid comparison between open and closed hash tables?
",0.0933121864154297,0.16393511687072157,0.1782219736876692
680,680,45,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements is false?
",0.12120789331160653,0.20601285730049074,0.22134613619061594
681,681,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which is faster (linked list or array) when1) inserting a new item at front?2) removing an item from the middle?
",0.12059236849492688,0.20527304947785044,0.22044702929991702
682,682,12,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the time complexity of adding and deleting items in a priority queue
",0.07651583423530277,0.13483332859371297,0.14942045660216874
683,683,12,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the time complexity of adding and deleting items in a priority queue
",0.07651583423530277,0.13483332859371297,0.14942045660216874
684,684,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the average case run-time of heap sort?
",0.18408244482112707,0.2880584503964054,0.2948293972338752
685,685,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Assuming 0 indexed array representation of a heapwhat is the index of the right child of the node at index 5
",0.11613485617624239,0.19607881910420671,0.20775429354682745
686,686,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Assuming 0 indexed array representation of a heapwhat is the index of the right child of the node at index 5
",0.11613485617624239,0.19607881910420671,0.20775429354682745
687,687,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What are the rules for a max heap as a binary tree?1. Value obtained by a node is always greater than or equal to the values of the node's children.2. The tree is a complete binary tree3. The tree must be balanced
",0.0966897571994343,0.16871328590530923,0.1798327775835667
688,688,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Assume a heap stored at an 0 indexed array.What is the index of the parent of the item in index 5.
",0.12269317321579858,0.20556376442271945,0.21692651215561287
689,689,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Assume a heap stored at an 0 indexed array.What is the index of the parent of the item in index 5.
",0.12269317321579858,0.20556376442271945,0.21692651215561287
690,690,26,"for, follow, int, code, runtime, method, get, correctly, property, class","Below is an incorrect implementation of Selection Sort for sorting items in ascending order. What is wrong with the code? You may assume the swap function is correct.void selectionSort(int a[], int n){ for (int i = 0; i < n-1; i++){ int minIndex = i; for (int j = i + 1; j < n-1; j++){ if (a[j] < a[minIndex]){ minIndex = j; } } swap(a, i, minIndex); }}
",0.07477010463393344,0.13697655612058868,0.14616457340058187
691,691,26,"result, body, num, sequence, many, positive, preform, operator, dosomethe, note","Below is some code which preforms an operation on a positive integer. Describe what the code returns? Note that the '%' operator give the modulus.int doSomething(int n){ int result; int d; while( n != 0){ d = n%10; n = n/10; result = result * 10; result = result + d; } return result;}
",0.08799217405533799,0.15776078445370953,0.1660033251980538
692,692,29,"hash, table, function, number, bucket, find, use, close, step, insert","Why is is not possible to remove an entry from a Closed Hash Table with Linear Probing?
",0.09298099322471441,0.16341359979332962,0.17763243609532195
693,693,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is an AVL Tree?
",0.09653602337155921,0.1684401747704714,0.17962042282620955
694,694,29,"hash, table, function, number, bucket, find, use, close, step, insert","A quadratic time algorithm uses 27 elementary operations when given an input n=10. What is the (most likely) amount of elementary operations for n=1000?
",0.09272079966500638,0.1630047604611951,0.17714548820208553
695,695,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","From the diagram (above), what would the balance value of the node with value ""Ronda"" be? Is this an AVL tree?
",0.09646133002932761,0.16834275271831653,0.17949522764477777
696,696,35,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the complexity of the following function?for (int i=0 ; i < n ; i++){ int k = n; while (k > 1){ sum++; k = k/2; }}
",0.16500500465114878,0.26512416861390325,0.27536072027391517
697,697,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following are stable sorts?1. Selectionsort2. Insertionsort3. Shellsort4. Quicksort5. Mergesort
",0.1647978420048598,0.2649957604385959,0.2751411875334183
698,698,58,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","On average, how many nodes would you expect to be in the fourth lane of a skip-list with 64 elements (Assuming the first lane contains all elements)?
",0.08193113792934076,0.1489419997204506,0.16487242156871096
699,699,1,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","There are various ways to Traverse a Tree. These are :
",0.050550177286510525,0.09425050447589749,0.10741131413959915
700,700,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","What is the best, worst, and average/amortised runtime of adding an element to an arraylist?
",0.07926212581278644,0.13886859977576158,0.15387232701564618
701,701,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sets of sorting algorithms are all stable?
",0.16611679811915916,0.26672336243300887,0.27681390897591873
702,702,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","What will the following list of numbers look like after 2 iterations of a bubble sort:6, 5, 3, 4, 1, 8, 7, 2, 9
",0.08256701640555172,0.1480421426472248,0.15540224337419584
703,703,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","If a function f(x), has (n^2) time complexity, which of the following statements is false, under large values for n?
",0.10817035260484191,0.18474489433356073,0.19947726486489736
704,704,47,"tree, node, binary, follow, avl, traversal, order, search, number, root","If I was to add the number 8 to the following tree, what type of balancing algorithm will be required: (4) / \ (2) (6) \ (9)
",0.10677445511392272,0.18269842802287586,0.197124925129771
705,705,30,"for, follow, int, code, runtime, method, get, correctly, property, class","If a measuring instrument is described as ""precise"", what does it mean?
",0.05396782459908155,0.10143741168409101,0.10513950761030058
706,706,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","If this is an unbalanced AVL tree, what are the new leaf nodes of the tree once it has been balanced? (7) / \ (5) (10) / \ (4) (9) / (1)
",0.09643000354383266,0.16832707303315073,0.1795065888205972
707,707,11,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the choices below best describes mergesort?
",0.07639075392920788,0.1375250027421293,0.15287706312181637
708,708,11,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of these statements is FALSE
",0.07690950596166342,0.13798246522636556,0.15357693404752204
709,709,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Who invented AVL trees?
",0.09582395460250022,0.16728165849501717,0.17842726967473585
710,710,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the notation for the upper bound time complexity?
",0.10737681449239364,0.1838067007575701,0.19841004961602854
711,711,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What is an advantage of a List over an array?
",0.12065965948079137,0.2054596222511996,0.22056754993826902
712,712,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which sorting algorithm has the fastest average case?
",0.1655269900399818,0.2659951642949282,0.27605761400468326
713,713,35,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which of the following applies to Selection Sort?
",0.16584651490313407,0.2665766724898712,0.27666085026961124
714,714,29,"sort, take, use, selection, many, order, would, bubble, quick, ascend","In the given array, how many steps would it take to find the value '20' when using binary search?__________________________________| 6 | 10 | 13 | 15 | 19 | 20 | 27 | 39 | 41 | 48 |
",0.09218069224392231,0.16211661990064127,0.17614517759907244
715,715,29,"statement, follow, false, child, rule, position, new, mean, involve, mistake","With a load of 0.50, which of these statements are correct?
",0.09183364830616296,0.16155697712241582,0.17556763291201374
716,716,11,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of these statements is the Big-Oh transitivity rule?
",0.07787315366034903,0.13930487607007788,0.1550051779487437
717,717,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the max number of comparisons needed to find a name with binary search in the following list:AaronAndreaBenBryceEmmaJamesJohnVictoria
",0.07950149220202982,0.14204509409760033,0.1578030289872292
718,718,45,"tree, node, binary, follow, avl, traversal, order, search, number, root","A tree is a type of ....
",0.1199248432267183,0.20444875048726224,0.21967998120696977
719,719,31,"store, must, number, able, book, like, quickly, application, product, could","Suppose we have the following AVLTree. If we remove the root node 4 correctly, how could the binary treelook like after? (4) / \ / \ / \ / \ (2) (6) / \ / \ / \ / \ (1) (3) (5) (7) / \ / \ (0) (8)
",0.09548254060654027,0.16671995731109815,0.17786564749255296
720,720,35,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements is true?
",0.16712028128000408,0.2682999911253046,0.2785166076646891
721,721,27,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","Which of these properties do not apply to big-Oh notation?
",0.09228619582788979,0.16286915717722888,0.17265586438860778
722,722,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Let c,N be real numbers, and f(n), g(n) be time complexity functions.The function f(n) is said to be O(g(n)) if:
",0.1056970859282603,0.1812143958644363,0.19548252213657558
723,723,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is the fastest for nearly sorted data?
",0.16830621139941607,0.2699548478826759,0.2801374363505104
724,724,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorts is not a real sort?
",0.16909270297753812,0.27116368194307316,0.2813094379895706
725,725,30,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","Which definition for the types of traversal is incorrect?
",0.06533678728061376,0.11946825909507756,0.12456725070270842
726,726,45,"list, link, array, follow, middle, insert, faster, would, add, singly","It is faster to remove an item from the middle of a linked list or from the middle of an array?
",0.12099508163328562,0.20623964205864562,0.2214460140479824
727,727,29,"hash, table, function, number, bucket, find, use, close, step, insert","How many buckets would you need in your open hash table If you wish to store 10,000 items in an average of 1.45 steps? (To the nearest integer)
",0.09176823426540907,0.16148729934934875,0.17542959510697892
728,728,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the following selection of integers,2,5,11,14,17,24,51Which of the following would be valid AVL trees:1: 14 11 17 2 5 24 512: 24 14 51 5 17 2 11 3: 14 5 24 2 11 17 514: 51 17 24 2 5 11 14
",0.0952012768347388,0.16627680561038327,0.17744336689629428
729,729,29,"hash, table, function, number, bucket, find, use, close, step, insert","You should only use a closed hash table (with linear probing) if __________
",0.09138530528318507,0.16085626215098045,0.17478423234005672
730,730,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following unbalanced AVL trees are impossible to balance? (NOTE: For these trees, elements that have the same value as the current node are placed to the left of the current node)1) 4 4 42) 9 8 83) 2 2 14) 5 1 7 1 1
",0.09503572097973761,0.166031682293355,0.17726411356804805
731,731,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is in the ""root"" object of an empty tree?
",0.09526516371556865,0.16638793542464106,0.1776208451320638
732,732,41,"order, consider, runtime, input, size, constant, post, function, print, correct","Which of these sorting methods is slowest?
",0.08260808076366682,0.1480407621036309,0.15557225874626474
733,733,11,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these are stable?
",0.07891975392750826,0.14085442066636675,0.15691935190927417
734,734,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is interpolation search?
",0.07836662837298103,0.13953652953631873,0.1558170540671719
735,735,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","When using QuickSelect, we use the k-th smallest element to simplify quick sort. On average, how many levels will there be?
",0.08186238797553569,0.14677634007575588,0.15419204725877847
736,736,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Calculate the output of the pre-order traversal algorithm in the following tree a / \ b e /\ /\c d f g/\ /h i j
",0.09530122971482945,0.16647745861466998,0.17770121572342276
737,737,30,"process, sub, describe, current, repeat, deleting, shellsort, leave, treeprocess, typically","If an algorithm takes 1 second to process 1,000 elements and takes 8,000 seconds to process 20,000 results, what is its complexity?
",0.0636819299381869,0.11710143908910511,0.12196978861094358
738,738,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following statements comparing linked lists with arrays are true:A) In a Linked List, it would be faster to get to the 110th item.B) In a Linked List, it would be faster to remove an item from the middle of it.C) In an Array, it would be be faster to insert an item in the front of it.D) Arrays use less memory since they do not use storage for pointers.
",0.11991623005382328,0.2046716036902759,0.22075239710905004
739,739,45,"hash, table, function, number, bucket, find, use, close, step, insert","Given a closed hash table with 50 buckets, what is the average number of steps it will take to insert/find an item if the maximum number of keys to insert is 40?
",0.1192424658343281,0.20379076848333388,0.2198995419484559
740,740,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","If f(n) = 2^n+ 10, g(n) = 5nlog(n), and h(n) = n^2 + log(n), which of the following statements is true?
",0.10283319895661458,0.1731486454636432,0.1914125168216627
741,741,30,"order, consider, runtime, input, size, constant, post, function, print, correct","What is the right order of steps for the Post-order way to traverse a tree?
",0.06919157569658127,0.1258633334534663,0.1304998783686793
742,742,41,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these sorts are ALL Stable?
",0.08130233704709203,0.14578365049452452,0.15327019369678216
743,743,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the Birthday Problem?
",0.10131052574273756,0.17515567496456547,0.1919125703391453
744,744,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which of the following statements a,b,c or d are all stable sorting algorithms?a) Insertion sort, Bubble sort, Merge sortb)Merge sort, Bubble sort, Shell sortc) Quick sort, Insertion sort, Heap sortd) Heap sort, Shell sort, Bubble sort
",0.08088110280733674,0.1451145149434451,0.15269188511128148
745,745,52,"if, minindex, else, incorrect, forvalue, algorithmvoid, arraylength, side, ignore, never","What is the complexity of the following code?int searchArray(int arr[], int n, int forValue) { for ( int i = 0; i < n; i++ ) { if (arr[i] == forValue) { return i*2; } }}
",1.0,1.0,1.0
746,746,41,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","What is a stable sorting algorithm?
",0.08056974448172989,0.14442932267626346,0.152149642958704
747,747,45,"datum, structure, item, remove, data, implement, add, fast, follow, make","Which List structure is the quickest to traverse?
",0.11878592929920095,0.2031456041084747,0.2192136137474032
748,748,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which statement about the trade-offs of having a big hash tables is true?
",0.09152111440896535,0.16108169105307824,0.17502684620919395
749,749,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the worst-cast runtime-complexity of Bubblesort?
",0.1847286476935537,0.28944382288867027,0.2963590063218392
750,750,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","What is the best-case runtime-complexity ofBubble Sort?
",0.08257014984062912,0.14455366714482007,0.15955855158891946
751,751,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","In a tree, when is node called a leaf?
",0.09502963359552583,0.16603882369543832,0.17723355502547725
752,752,38,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following are Carey’s 2 Rules of Sorting?
",0.07763115745734613,0.13814998410953364,0.14673333500192806
753,753,38,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following are Carey’s 2 Rules of Sorting?
",0.07763115745734613,0.13814998410953364,0.14673333500192806
754,754,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What makes a binary tree balanced
",0.09480686728275103,0.16566899125277731,0.17689894310417398
755,755,45,"list, link, array, follow, middle, insert, faster, would, add, singly","in a linked list which of these methods has a guaranteed complexity of 1?
",0.11810846202897968,0.20220191157803388,0.21795111193676503
756,756,45,"list, link, array, follow, middle, insert, faster, would, add, singly","in a linked list which of these methods has a guaranteed complexity of 1?
",0.11810846202897968,0.20220191157803388,0.21795111193676503
757,757,29,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What is linear probing?
",0.09101219883739246,0.16022919991140985,0.17437434508109365
758,758,31,"statement, follow, false, child, rule, position, new, mean, involve, mistake","A search engine 'Bugle' uses a system called PageRank to determine the order it shows results in.This involves solving a large matrix problem using an algorithm of order N2log(N) where the size of the matrix is N x N.Which one of the following statements is false?
",0.09469201401207217,0.1655135835879964,0.1768268856020726
759,759,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following is the output of In-order traversal on this tree: a / \ b e / \c d(Where the processing is simply printing the node value)
",0.09486947039064937,0.16582178880186407,0.1771674782698828
760,760,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Consider a binary tree with numeric nodes where the left sub-tree consists of numbers less than the node, and the right sub-tree consists of numbers greater than the node.This tree is empty other than the root value: 10.The following numbers are inserted into the tree in order from left to right (i.e. 15 is inserted first):15, 6, 12, 4, 9, 11, 7, 8What is the height (number of levels) of the tree?
",0.09470068745699543,0.16556983918202223,0.17707777859066662
