,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
586,586,34,0.48730000853538513,"tree, order, binary, node, search, follow, avl, traversal, type, number",32,0.048500001430511475,"valid, leaf, apply, try, advice, password, context, stand, treesa, root",4,0.02630000002682209,"complexity, time, large, case, slowest, log, na, number, arrange, average","['follow', 'binary', 'search', 'tree', 'bst', 'insert', 'node', 'try', 'maintain', 'valid', 'avl', 'tree', 'case', 'node', 'if', 'tree', 'unbalanced', 'type', 'rotation', 'necessary', 'balance', 'tree']","The following is a binary search tree (BST) where we have just inserted the node '13':We are trying to maintain a valid AVL tree. In this case, at what node (if any) is this tree unbalanced and what type of rotation(s) are necessary to balance the tree?
"
587,587,34,0.10670000314712524,"tree, order, binary, node, search, follow, avl, traversal, type, number",38,0.060600001364946365,"definition, precision, factor, incorrect, accuracy, difference, theload, full, important, treebinary",14,0.014399999752640724,"value, lecture, low, deletion, possible, slide, bind, lower, state, week","['definition', 'avl', 'tree']","What is the definition of an AVL tree?
"
588,588,0,0.016699999570846558,"ahead, also, least, perfect, divisible, coursework, power, even, assume, next",1,0.016699999570846558,"datum, store, structure, add, right, remove, data, leave, use, follow",2,0.016699999570846558,"letf, heapsort, invent, mergesort, prefer, var, traverse, nearly, max, arraylist",[],"What is(n)?
"
589,589,20,0.1412999927997589,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank",43,0.0215000007301569,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",5,0.01600000075995922,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['follow', 'statement', 'false']","Which of the following statements is false?
"
590,590,4,0.0608999989926815,"complexity, time, large, case, slowest, log, na, number, arrange, average",5,0.04740000143647194,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",1,0.020800000056624413,"datum, store, structure, add, right, remove, data, leave, use, follow","['would', 'suitable']","Where would it be most suitable to use an adjacency matrix?
"
591,591,43,0.09969999641180038,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",20,0.06610000133514404,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank",5,0.01489999983459711,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['follow', 'statement', 'true']","Which of the following statements are true?
"
592,592,43,0.09239999949932098,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",58,0.0738999992609024,"for, int, follow, time, complexity, run, if, give, code, return",5,0.014800000004470348,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['for', 'follow', 'true']","For ?(n2), which of the following is true.
"
593,593,5,0.32989999651908875,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",55,0.04340000078082085,"array, slow, problem, random, may, integer, access, limit, endb, face",34,0.02630000002682209,"tree, order, binary, node, search, follow, avl, traversal, type, number","['many', 'iteration', 'take', 'sort', 'follow', 'array', 'ascend', 'order', 'use', 'selection', 'sort']","How many iterations will it take to sort the following array into ascending order using a selection sort?2,5,1,3,4,6
"
594,594,8,0.14229999482631683,"list, link, array, item, would, remove, front, faster, middle, new",20,0.11760000139474869,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank",43,0.015300000086426735,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['follow', 'statement', 'link', 'list', 'array', 'false']","Which of the following statements about linked lists and arrays is false?
"
595,595,34,0.06069999933242798,"tree, order, binary, node, search, follow, avl, traversal, type, number",44,0.060499999672174454,"child, mean, example, new, word, identical, position, orderfor, offor, twist",3,0.05990000069141388,"method, call, always, line, note, deleting, already, term, null, doessomethe","['tree', 'child', 'call']","A tree node which has zero children is called ___?
"
596,596,33,0.211899995803833,"correctly, get, code, class, output, go, private, mark, elementary, partition",58,0.19359999895095825,"for, int, follow, time, complexity, run, if, give, code, return",5,0.04430000111460686,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['give', 'follow', 'incomplete', 'code', 'for', 'selection', 'code', 'must', 'go', 'place', 'mark', 'string', 'for', 'int']","Given the following incomplete Java code for selection sort, which code must go at the place marked with X?public static void selectionSort(String[] array) { for(int i = 0; i < array.length; i ++) { int minimumIndex = i; X }}
"
597,597,5,0.12210000306367874,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",58,0.12060000002384186,"for, int, follow, time, complexity, run, if, give, code, return",55,0.10790000110864639,"array, slow, problem, random, may, integer, access, limit, endb, face","['follow', 'sort', 'algorithm', 'fastest', 'for', 'input', 'array', 'integer', 'int', 'array', 'fact', 'already', 'sort']","Which of the following sorting algorithms is the fastest for an input array of integers, int[] array, which in fact is already sorted?
"
598,598,34,0.2354000061750412,"tree, order, binary, node, search, follow, avl, traversal, type, number",43,0.05790000036358833,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",58,0.05270000174641609,"for, int, follow, time, complexity, run, if, give, code, return","['follow', 'option', 'correct', 'output', 'for', 'post', 'order', 'traversal', 'tree']","Which of the following options is the correct output for the post-order traversal of this tree?
"
599,599,34,0.1581999957561493,"tree, order, binary, node, search, follow, avl, traversal, type, number",5,0.06509999930858612,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",46,0.05429999902844429,"describe, look, process, sub, mergesort, takes_seconds, returnmove, repeat, typically, arbitrary","['follow', 'best', 'describe', 'preorder', 'traversal', 'tree']","Which of the following best describes preorder traversal of a tree?
"
600,600,12,0.2345999926328659,"hash, element, table, bucket, use, function, result, find, close, key",1,0.05130000039935112,"datum, store, structure, add, right, remove, data, leave, use, follow",26,0.046799998730421066,"need, number, must, real, company, system, create, large, allow, quick","['allow', 'remove', 'element', 'close', 'hash', 'table', 'use', 'linear_probe']","Is it allowed to remove elements from a closed hash-table that uses linear probing, and why?
"
601,601,29,0.33570000529289246,"fastest, operation, next, object, make, node, head, public, particular, listnode",12,0.0877000018954277,"hash, element, table, bucket, use, function, result, find, close, key",8,0.0632999986410141,"list, link, array, item, would, remove, front, faster, middle, new","['boolean', 'expression', 'indicate', 'whether', 'object', 'link', 'list', 'node', 'use', 'code', 'problem', 'sheet', 'object', 'element', 'listnode', 'next', 'element', 'next']","Which boolean expression indicates whether the objects in two linked list nodes (l and m) are the same?[using the code from the problem sheet:class ListNode { Object element; ListNode next = null; ListNode(Object e, ListNode n) { element = e; next = n; }}]
"
602,602,5,0.2425999939441681,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",12,0.08320000022649765,"hash, element, table, bucket, use, function, result, find, close, key",52,0.06159999966621399,"term, advantage, swap, let, heap, amortise, measure, singly_linked, transitivity, permutation","['list', 'number', 'sort', 'ascend', 'order', 'use', 'selection', 'sortwhat', 'list', 'look_like', 'third', 'swap']","The list of numbers4, 3, 5, 2, 7, 1 is sorted into ascending order using selection sort.What will the list look like after the third swap?
"
603,603,50,0.12470000237226486,"base, define, faster, digits, basis, rsa, encryption, respective, become, digit",5,0.11349999904632568,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",12,0.09070000052452087,"hash, element, table, bucket, use, function, result, find, close, key","['runtime', 'use', 'count', 'sort', 'for', 'sort', 'number', 'maximum', 'digits', 'basis', 'base', 'digit']","What is the runtime when using Counting Sort for sorting n numbers with maximum d digits with basis k based on their digits?
"
604,604,12,0.1673000007867813,"hash, element, table, bucket, use, function, result, find, close, key",5,0.12620000541210175,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",55,0.08110000193119049,"array, slow, problem, random, may, integer, access, limit, endb, face","['give', 'array', 'element', 'many', 'iteration', 'sort', 'would', 'require', 'nee', 'move']","Given an array of elements 5, 3, 6, 2, 1, 4, 7, how many iterations of h-sorting with h=2 would be required before we need to move on to h=1?
"
605,605,21,0.2143000066280365,"level, visit, hard, bottom, full, spot, extraction, classical, reheapification, followingvisit",34,0.15309999883174896,"tree, order, binary, node, search, follow, avl, traversal, type, number",12,0.10339999943971634,"hash, element, table, bucket, use, function, result, find, close, key","['follow', 'statement', 'use', 'classical', 'binary', 'tree', 'node', 'link', 'implement', 'hard', 'find', 'node', 'parent', 'reheapification', 'swap', 'hard', 'find', 'bottom', 'leave', 'extraction', 'hard', 'find', 'bottom', 'right', 'open', 'spot', 'insert', 'new', 'node', 'insertion']","Which of the following statements is/are true?When using a classical binary tree node with links to implement a heap:1) It is hard to find a node's parents to do reheapification swaps2) It is hard to find the bottom-most, left-most node during extraction3) It is hard to find the bottom-most, right-most open spot to insert a new node during insertion
"
606,606,34,0.32339999079704285,"tree, order, binary, node, search, follow, avl, traversal, type, number",46,0.04520000144839287,"describe, look, process, sub, mergesort, takes_seconds, returnmove, repeat, typically, arbitrary",58,0.011500000022351742,"for, int, follow, time, complexity, run, if, give, code, return","['output', 'pre', 'order', 'traversal', 'follow', 'tree', 'if', 'node', 'process', 'print']","What will be the output of a pre-order traversal of the following tree if each node processed is printed out? 10 / \ 4 12 / \ \ 2 6 16
"
607,607,5,0.17470000684261322,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",4,0.09719999879598618,"complexity, time, large, case, slowest, log, na, number, arrange, average",12,0.08389999717473984,"hash, element, table, bucket, use, function, result, find, close, key","['sort', 'algorithm', 'unstable', 'log', 'average', 'number', 'step', 'sort', 'item']","Which two sorting algorithms are UNSTABLE AND have?(n log2n)as the average number of steps when sorting n items?
"
608,608,58,0.12370000034570694,"for, int, follow, time, complexity, run, if, give, code, return",5,0.10180000215768814,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",29,0.050599999725818634,"fastest, operation, next, object, make, node, head, public, particular, listnode","['many', 'operation', 'follow', 'code', 'for', 'var']","How many operations does the following code take?var x = 0;for(var i = 0; i < 2; i++) { x++;}
"
609,609,58,0.12359999865293503,"for, int, follow, time, complexity, run, if, give, code, return",5,0.10180000215768814,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",29,0.050599999725818634,"fastest, operation, next, object, make, node, head, public, particular, listnode","['many', 'operation', 'follow', 'code', 'for', 'var']","How many operations does the following code take?var x = 0;for(var i = 0; i < 2; i++) { x++;}
"
610,610,5,0.23000000417232513,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",30,0.20649999380111694,"graph, name, number, edge, vertex, undirected, want, however, direct, main",8,0.03880000114440918,"list, link, array, item, would, remove, front, faster, middle, new","['designing', 'software', 'for', 'sort', 'array', 'number', 'varying', 'size', 'want', 'know', 'sort', 'base', 'time', 'think', 'quicksort', 'good', 'however', 'think', 'selection', 'sort', 'would', 'faster', 'correct']","Jamal is designing software for sorting arrays of numbers of varying sizes. He wants to know which sorting algorithm he should use, based on the algorithm's average time complexity.Sarah thinks that Quicksort will be the best algorithm, however Albert thinks Selection-Sort would be faster. Who is correct?
"
611,611,30,0.10159999877214432,"graph, name, number, edge, vertex, undirected, want, however, direct, main",20,0.05810000002384186,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank",43,0.05790000036358833,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['statement', 'undirected', 'graph', 'true']","Which of these statements about an undirected graph is true?
"
612,612,4,0.10040000081062317,"complexity, time, large, case, slowest, log, na, number, arrange, average",19,0.05990000069141388,"insertion, point, end, route, choose, invariant, da, logn, algorithmsa, deletion",58,0.019200000911951065,"for, int, follow, time, complexity, run, if, give, code, return","['time', 'complexity', 'insertion']","What is the worst case time complexity of insertion sort?
"
613,613,5,0.2590000033378601,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",34,0.07909999787807465,"tree, order, binary, node, search, follow, avl, traversal, type, number",4,0.017000000923871994,"complexity, time, large, case, slowest, log, na, number, arrange, average","['list', 'number', 'would', 'quicksort', 'take', 'long', 'sort', 'ascend', 'order']","Which list of numbers would the quicksort algorithm take the longest to sort into ascending order?
"
614,614,8,0.1882999986410141,"list, link, array, item, would, remove, front, faster, middle, new",1,0.11490000039339066,"datum, store, structure, add, right, remove, data, leave, use, follow",59,0.041600000113248825,"chicken, start, plump, like, want, weight, could, book, update, tell","['main', 'benefit', 'use', 'link', 'list', 'datum', 'structure', 'like', 'array', 'list']","What is the main benefit of using a linked list over another data structure like an array list?
"
615,615,34,0.17389999330043793,"tree, order, binary, node, search, follow, avl, traversal, type, number",58,0.05339999869465828,"for, int, follow, time, complexity, run, if, give, code, return",44,0.05290000140666962,"child, mean, example, new, word, identical, position, orderfor, offor, twist","['mean', 'for', 'binary', 'tree', 'perfectly', 'balance']","What does it mean for a Binary Tree to be 'perfectly balanced'?
"
616,616,34,0.13910000026226044,"tree, order, binary, node, search, follow, avl, traversal, type, number",4,0.09239999949932098,"complexity, time, large, case, slowest, log, na, number, arrange, average",58,0.017500000074505806,"for, int, follow, time, complexity, run, if, give, code, return","['time', 'complexity', 'traverse', 'binary', 'tree']","What is the 'Big-Oh' time complexity of traversing a binary tree?
"
617,617,4,0.1444000005722046,"complexity, time, large, case, slowest, log, na, number, arrange, average",5,0.09239999949932098,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",58,0.013899999670684338,"for, int, follow, time, complexity, run, if, give, code, return","['sort', 'average', 'time', 'complexity', 'log']","Which of these sorts has the average time complexity of T(n log(n))
"
618,618,4,0.1445000022649765,"complexity, time, large, case, slowest, log, na, number, arrange, average",5,0.09229999780654907,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",58,0.013899999670684338,"for, int, follow, time, complexity, run, if, give, code, return","['sort', 'average', 'time', 'complexity', 'log']","Which of these sorts has the average time complexity of T(n log(n))
"
619,619,4,0.13130000233650208,"complexity, time, large, case, slowest, log, na, number, arrange, average",1,0.12600000202655792,"datum, store, structure, add, right, remove, data, leave, use, follow",19,0.0210999995470047,"insertion, point, end, route, choose, invariant, da, logn, algorithmsa, deletion","['datum', 'structure', 'fast', 'average', 'insertion', 'time']","Which data structure has the fastest average insertion time?
"
620,620,34,0.13040000200271606,"tree, order, binary, node, search, follow, avl, traversal, type, number",40,0.08869999647140503,"index, represent, final, representation, apart, dictating, calculateand, parent, boat, bucketseg",30,0.053300000727176666,"graph, name, number, edge, vertex, undirected, want, however, direct, main","['give', 'output', 'dictating', 'node', 'edge', 'apart']","Given the matrix:0 1 0 00 0 1 00 0 0 10 0 0 0Which matrix is this the output dictating nodes which are three edges apart?
"
621,621,34,0.20100000500679016,"tree, order, binary, node, search, follow, avl, traversal, type, number",49,0.11429999768733978,"property, guarantee, letter, additional, generic, must, produce, transitivity, maxheap, letf",26,0.040800001472234726,"need, number, must, real, company, system, create, large, allow, quick","['additional', 'property', 'must', 'avl', 'tree', 'generic', 'binary', 'search', 'tree']","What additional property must an AVL tree have over a generic Binary Search Tree?
"
622,622,1,0.10530000180006027,"datum, store, structure, add, right, remove, data, leave, use, follow",21,0.05959999933838844,"level, visit, hard, bottom, full, spot, extraction, classical, reheapification, followingvisit",34,0.01549999974668026,"tree, order, binary, node, search, follow, avl, traversal, type, number","['leave', 'right', 'visit']","What type of traversal is Left-Right-Visit?
"
623,623,12,0.1565999984741211,"hash, element, table, bucket, use, function, result, find, close, key",1,0.13429999351501465,"datum, store, structure, add, right, remove, data, leave, use, follow",8,0.015300000086426735,"list, link, array, item, would, remove, front, faster, middle, new","['recommend', 'closed', 'linear_probing', 'if', 'want', 'remove', 'item']","Why is it not recommended to use a 'closed hashtable with linear probing' if you want to remove items?
"
624,624,5,0.06360000371932983,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",34,0.06310000270605087,"tree, order, binary, node, search, follow, avl, traversal, type, number",33,0.01510000042617321,"correctly, get, code, class, output, go, private, mark, elementary, partition","['type', 'sort']","Which type(s) of sorting use recursion?i. Mergesort.ii. Quicksort.iii. Heapsort.
"
625,625,12,0.6129999756813049,"hash, element, table, bucket, use, function, result, find, close, key",0,0.0,,0,0.0,,"['consider', 'hash', 'table', 'close', 'hash', 'table', 'bucket', 'empty', 'open', 'hash', 'table', 'bucket', 'key', 'insert', 'ratio', 'average', 'number', 'step', 'take', 'insert', 'find', 'item', 'open', 'hash', 'table', 'respect', 'close', 'hash', 'table']","Consider two hash tables: a closed hash table with 750 buckets, 235 of which are empty; and an open hash table with 500 buckets and 275 keys inserted. What is the ratio of the average number of steps it will take to insert/find an item in the open hash table with respect to the closed hash table?
"
626,626,34,0.25029999017715454,"tree, order, binary, node, search, follow, avl, traversal, type, number",44,0.07829999923706055,"child, mean, example, new, word, identical, position, orderfor, offor, twist",55,0.043699998408555984,"array, slow, problem, random, may, integer, access, limit, endb, face","['give', 'follow', 'array', 'maxheap', 'value', 'right', 'child', 'right', 'child', 'node', 'value']","Given the following array of a maxheap: [42,37,24,18,21,23,12,17,10,13,6,8]; what is the value of the right child of the right child of the node with value 37?
"
627,627,20,0.10220000147819519,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank",34,0.10180000215768814,"tree, order, binary, node, search, follow, avl, traversal, type, number",29,0.013899999670684338,"fastest, operation, next, object, make, node, head, public, particular, listnode","['statement', 'tree', 'node', 'false']","Which statement about Tree nodes is false.
"
628,628,44,0.06620000302791595,"child, mean, example, new, word, identical, position, orderfor, offor, twist",30,0.01590000092983246,"graph, name, number, edge, vertex, undirected, want, however, direct, main",52,0.015799999237060547,"term, advantage, swap, let, heap, amortise, measure, singly_linked, transitivity, permutation",['mean'],"What does a load factor of 0.9 mean?
"
629,629,26,0.12849999964237213,"need, number, must, real, company, system, create, large, allow, quick",5,0.12809999287128448,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",34,0.06019999831914902,"tree, order, binary, node, search, follow, avl, traversal, type, number","['input', 'would', 'make', 'sort', 'quick', 'sort', 'number', 'must', 'order', 'smallest', 'large']","Out of the input arrays below, which one would make the sorting algorithm, Quick Sort, most efficient.The numbers must be ordered from smallest to largest.
"
630,630,34,0.18709999322891235,"tree, order, binary, node, search, follow, avl, traversal, type, number",43,0.015300000086426735,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",5,0.014399999752640724,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['follow', 'tree', 'avl', 'tree']","Which of the following trees is a AVL Tree?
"
631,631,12,0.1451999992132187,"hash, element, table, bucket, use, function, result, find, close, key",38,0.05820000171661377,"definition, precision, factor, incorrect, accuracy, difference, theload, full, important, treebinary",14,0.013700000010430813,"value, lecture, low, deletion, possible, slide, bind, lower, state, week","['definition', 'load', 'hash', 'table']","What is the definition of the ""load"" of a hash table?
"
632,632,34,0.305400013923645,"tree, order, binary, node, search, follow, avl, traversal, type, number",1,0.014000000432133675,"datum, store, structure, add, right, remove, data, leave, use, follow",12,0.012400000356137753,"hash, element, table, bucket, use, function, result, find, close, key","['would', 'avltree', 'follow', 'insert', 'balance', 'performedinsert', 'leave', 'right']","What would this AVLTree look like after the following have been inserted and balancing has been performed?Insert from left to right:(45, 37, 48, 51)
"
633,633,43,0.23759999871253967,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",30,0.2249000072479248,"graph, name, number, edge, vertex, undirected, want, however, direct, main",0,0.0,,"['follow', 'new', 'boolean', 'graph', 'true', 'graph', 'true', 'graph', 'true', 'graph', 'true', 'graph', 'true', 'graph', 'true']","which of the adjacency matricesrepresent the following code:// undirected graphboolean[][] graph = new boolean[6][6]graph[3][0] = true;graph[2][1] = true;graph[4][1] = true;graph[5][2] = true;graph[0][3] = true;graph[0][5] = true;
"
634,634,40,0.12020000070333481,"index, represent, final, representation, apart, dictating, calculateand, parent, boat, bucketseg",43,0.05299999937415123,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",55,0.03869999945163727,"array, slow, problem, random, may, integer, access, limit, endb, face","['give', 'represent', 'index', 'parent']","Given the array representing a max heap [30,25,28,7,19,12,22], which index is the parent of 12
"
635,635,5,0.10639999806880951,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",14,0.05999999865889549,"value, lecture, low, deletion, possible, slide, bind, lower, state, week",46,0.014399999752640724,"describe, look, process, sub, mergesort, takes_seconds, returnmove, repeat, typically, arbitrary","['sort', 'lecture', 'best']","Which sorting algorithm (from lectures) is best to use?
"
636,636,34,0.1492999941110611,"tree, order, binary, node, search, follow, avl, traversal, type, number",21,0.1404000073671341,"level, visit, hard, bottom, full, spot, extraction, classical, reheapification, followingvisit",29,0.04919999837875366,"fastest, operation, next, object, make, node, head, public, particular, listnode","['describe', 'followingvisit', 'level', 'node', 'leave', 'right', 'visiting', 'node', 'next', 'level']","Which tree traversal algorithm is described by the following?Visit each level's nodes from left to right before visiting nodes in the next level.
"
637,637,29,0.09650000184774399,"fastest, operation, next, object, make, node, head, public, particular, listnode",34,0.094200000166893,"tree, order, binary, node, search, follow, avl, traversal, type, number",26,0.05090000107884407,"need, number, must, real, company, system, create, large, allow, quick","['operation', 'real', 'operation', 'perform', 'binary', 'tree']","Which of these operations is a real operation that can be performed on a binary tree?
"
638,638,5,0.1501999944448471,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",43,0.015699999406933784,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",58,0.01489999983459711,"for, int, follow, time, complexity, run, if, give, code, return","['follow', 'sort', 'stable']","Which of the following sorts are stable?
"
639,639,30,0.5199999809265137,"graph, name, number, edge, vertex, undirected, want, however, direct, main",58,0.07339999824762344,"for, int, follow, time, complexity, run, if, give, code, return",0,0.0,,"['theory', 'undirected', 'graph', 'number', 'vertice', 'odd', 'degree', 'even', 'lemma', 'consequence', 'thedegree', 'formula', 'for', 'graph', 'vertex', 'set', 'edge', 'set', 'work', 'sum', 'degree', 'vertex', 'for', 'follow', 'undirected', 'graph']","In graph theory, the handshaking lemma states that ""In any finite undirected graph, the number of vertices with odd degree is even"".The lemma is a consequence of thedegree sum formula: for a graph with vertex set and edge set .Work out the sum of degrees of the vertices for the following undirected graph:
"
640,640,12,0.21629999577999115,"hash, element, table, bucket, use, function, result, find, close, key",1,0.11509999632835388,"datum, store, structure, add, right, remove, data, leave, use, follow",24,0.04490000009536743,"hashtable, prime, less, whole, popular, sorting, bucketsie, rather, orderthe, loadl","['open', 'hashtable', 'want', 'store', 'element', 'able', 'find', 'around', 'step', 'many', 'bucket']","In an open Hashtable, we want to store 2000 elements and be able to find any in around 1.40 steps. How many buckets should our Hashtable have?
"
641,641,8,0.06480000168085098,"list, link, array, item, would, remove, front, faster, middle, new",5,0.017799999564886093,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",31,0.015799999237060547,"lane, skip, pass, skiplist, change, combined, organise, sum, ask, pointer",['list'],"What is the asymptotic memory usage of an adjacency list?
"
642,642,34,0.2102999985218048,"tree, order, binary, node, search, follow, avl, traversal, type, number",5,0.17579999566078186,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",12,0.04740000143647194,"hash, element, table, bucket, use, function, result, find, close, key","['average', 'time', 'complexity', 'interpolation', 'search', 'improve', 'binary', 'search', 'algorithm', 'sort', 'uniformly', 'distribute', 'element']","What is the average time complexity of Interpolation Search, an improved Binary Search algorithm, on a sorted array of N uniformly distributed elements?
"
643,643,5,0.14669999480247498,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",29,0.056699998676776886,"fastest, operation, next, object, make, node, head, public, particular, listnode",34,0.013899999670684338,"tree, order, binary, node, search, follow, avl, traversal, type, number","['make', 'sort', 'algorithm', 'stable']","What makes a sorting algorithm 'stable'?
"
644,644,30,0.2985999882221222,"graph, name, number, edge, vertex, undirected, want, however, direct, main",52,0.04500000178813934,"term, advantage, swap, let, heap, amortise, measure, singly_linked, transitivity, permutation",22,0.03440000116825104,"condition, equal, positive, come, efficient, retain, unsorted, elementsie, relation, recurrence","['main', 'condition', 'mix', 'term', 'number', 'direct', 'edgesm', 'number', 'undirected', 'edge']","What is the main condition of a mixed graph (ADT) in terms ofn and m?n = number of directed edgesm = number of undirected edges
"
645,645,5,0.11379999667406082,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",43,0.07490000128746033,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",20,0.058800000697374344,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank","['consider', 'follow', 'statement', 'list', 'true']","Consider the following statements about lists. Which, or all are true?
"
646,646,12,0.3163999915122986,"hash, element, table, bucket, use, function, result, find, close, key",26,0.046300001442432404,"need, number, must, real, company, system, create, large, allow, quick",5,0.04619999974966049,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['formula', 'for', 'average', 'number', 'step', 'need', 'find', 'item', 'closed', 'hash', 'table', 'size', 'give']","What is the formula for the average number of steps needed to find an item in a closed hash table of size N given the load factor L, 0 <= L <=1.0 ?
"
647,647,31,0.0892999991774559,"lane, skip, pass, skiplist, change, combined, organise, sum, ask, pointer",5,0.08389999717473984,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",34,0.08089999854564667,"tree, order, binary, node, search, follow, avl, traversal, type, number","['list', 'look', 'first', 'pass', 'sort', 'shellsort', 'pass', 'complete']","How will the list 9, 4, 7, 5, 8, 6, 1, 2 look after the first pass of 3-sort (shellsort h=3) and after all passes are complete.
"
648,648,34,0.30889999866485596,"tree, order, binary, node, search, follow, avl, traversal, type, number",58,0.06030000001192093,"for, int, follow, time, complexity, run, if, give, code, return",12,0.011599999852478504,"hash, element, table, bucket, use, function, result, find, close, key","['for', 'give', 'avl', 'tree', 'if', 'insert', 'rotation', 'require', 'balance', 'tree']","For the given AVL Tree, if 5 is inserted what rotation will be required to re-balance the tree?
"
649,649,30,0.12160000205039978,"graph, name, number, edge, vertex, undirected, want, however, direct, main",12,0.07580000162124634,"hash, element, table, bucket, use, function, result, find, close, key",5,0.07240000367164612,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['if', 'take', 'represent', 'graph', 'multiply', 'time', 'find']","If we take an Adjacency Matrix, A, that represents a graph, and multiply it by itself n times, we find out:
"
650,650,5,0.18850000202655792,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",43,0.014700000174343586,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",58,0.014100000262260437,"for, int, follow, time, complexity, run, if, give, code, return","['follow', 'sort', 'algorithm', 'stable']","Which of the following sorting algorithms are stable?
"
651,651,12,0.13300000131130219,"hash, element, table, bucket, use, function, result, find, close, key",31,0.0940999984741211,"lane, skip, pass, skiplist, change, combined, organise, sum, ask, pointer",35,0.05220000073313713,"expect, part, course, answerquestion, http, mainphpcmd, answer, first, target, conference","['skiplist', 'element', 'many', 'element', 'expect', 'lane']","In a SkipList of n elements, how many elements are expected in lane 1 and lane 3?
"
652,652,5,0.2694000005722046,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",3,0.05090000107884407,"method, call, always, line, note, deleting, already, term, null, doessomethe",43,0.01209999993443489,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['many', 'follow', 'sort', 'method', 'stable', 'selection', 'sortshell', 'sortbubble']","How many of the following sort methods are stable:Selection SortShell SortBubble SortHeap SortMerge Sort
"
653,653,34,0.13950000703334808,"tree, order, binary, node, search, follow, avl, traversal, type, number",32,0.05739999935030937,"valid, leaf, apply, try, advice, password, context, stand, treesa, root",43,0.016899999231100082,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['follow', 'valid', 'maxheap', 'order']","Which of the following is a valid maxheap? (Assuminglexicographic order)
"
654,654,34,0.15479999780654907,"tree, order, binary, node, search, follow, avl, traversal, type, number",12,0.10170000046491623,"hash, element, table, bucket, use, function, result, find, close, key",40,0.05040000006556511,"index, represent, final, representation, apart, dictating, calculateand, parent, boat, bucketseg","['give', 'element', 'find', 'final', 'balanced', 'avl', 'tree']","Given the elements [14, 18, 3, 2, 1, -1, -4, 5, 20], find the final balanced AVL Tree.
"
