,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
610,610,56,0.3540000021457672,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",35,0.11479999870061874,"number, people, real, create, would, say, quickly, company, change, friend",16,0.06589999794960022,"for, follow, time, complexity, true, give, statement, function, correct, run","['designing', 'software', 'for', 'sort', 'array', 'number', 'varying', 'size', 'want', 'know', 'sort', 'base', 'time', 'think', 'quicksort', 'good', 'however', 'think', 'selection', 'sort', 'would', 'faster', 'correct', 'quicksort', 'well', 'average', 'time', 'complexity']","Jamal is designing software for sorting arrays of numbers of varying sizes. He wants to know which sorting algorithm he should use, based on the algorithm's average time complexity.Sarah thinks that Quicksort will be the best algorithm, however Albert thinks Selection-Sort would be faster. Who is correct?
Sarah is correct, i.e. Quicksort has a better average time complexity.
    "
611,611,25,0.22759999334812164,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional",16,0.11909999698400497,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.011699999682605267,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['statement', 'undirected', 'graph', 'true', 'undirecte', 'graphs', 'edge', 'follow', 'direction']","Which of these statements about an undirected graph is true?
  Undirected graphs' edges can be followed in either direction
  "
612,612,56,0.11490000039339066,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.052400000393390656,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.014399999752640724,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['time', 'complexity', 'insertion']","What is the worst case time complexity of insertion sort?
  
  "
613,613,56,0.2524000108242035,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",13,0.05480000004172325,"second, take, record, long, run, expect, likely, question, information, implementation",29,0.04749999940395355,"find, number, step, item, average, many, index, table, insert, hash","['list', 'number', 'would', 'quicksort', 'take', 'long', 'sort', 'ascend', 'order']","Which list of numbers would the quicksort algorithm take the longest to sort into ascending order?
  (2, 2, 2, 2, 2, 2, 2, 2, 2, 2)
  "
614,614,55,0.17249999940395355,"datum, search, structure, remove, data, list, store, want, add, use",56,0.15119999647140503,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",54,0.04520000144839287,"like, could, treelook, book, alphabetical, alphabetically, back, system, wherever, home","['main', 'benefit', 'use', 'link', 'list', 'datum', 'structure', 'like', 'array', 'list', 'fast', 'insertion', 'removal']","What is the main benefit of using a linked list over another data structure like an array list?
  fast insertion and removal
  "
615,615,14,0.349700003862381,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.07320000231266022,"for, follow, time, complexity, true, give, statement, function, correct, run",53,0.01510000042617321,"mean, new, mistake, county, send, teach, late, limited, incorrectly, incredibly","['mean', 'for', 'binary', 'tree', 'perfectly', 'balance', 'for', 'node', 'number', 'node', 'leave', 'right', 'differ']","What does it mean for a Binary Tree to be 'perfectly balanced'?
 For each node, the number of nodes in its left and right subtrees differ by at most one.
   "
616,616,14,0.13940000534057617,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.09629999846220016,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.014700000174343586,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['time', 'complexity', 'traverse', 'binary', 'tree']","What is the 'Big-Oh' time complexity of traversing a binary tree?
   O(n)
 "
617,617,56,0.21240000426769257,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",32,0.053199999034404755,"log, base, bottom, many, become, simplify, less, allow, level, multiple",16,0.014999999664723873,"for, follow, time, complexity, true, give, statement, function, correct, run","['sort', 'average', 'time', 'complexity', 'log', 'merge']","Which of these sorts has the average time complexity of T(n log(n))
Merge Sort
    "
618,618,56,0.21240000426769257,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",32,0.053199999034404755,"log, base, bottom, many, become, simplify, less, allow, level, multiple",16,0.014999999664723873,"for, follow, time, complexity, true, give, statement, function, correct, run","['sort', 'average', 'time', 'complexity', 'log', 'merge']","Which of these sorts has the average time complexity of T(n log(n))
Merge Sort
    "
619,619,56,0.22020000219345093,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",55,0.10109999775886536,"datum, search, structure, remove, data, list, store, want, add, use",16,0.012400000356137753,"for, follow, time, complexity, true, give, statement, function, correct, run","['datum', 'structure', 'fast', 'average', 'insertion', 'time', 'link', 'list']","Which data structure has the fastest average insertion time?
Linked List
    "
620,620,14,0.12639999389648438,"tree, binary, order, node, leave, right, follow, avl, search, traversal",8,0.08919999748468399,"apart, dictating, natural, areedge, whereis, matrix, looping, happen, letf, arcs",25,0.054999999701976776,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional","['give', 'output', 'dictating', 'node', 'edge', 'apart']","Given the matrix:0 1 0 00 0 1 00 0 0 10 0 0 0Which matrix is this the output dictating nodes which are three edges apart?
  0 0 0 10 0 0 00 0 0 00 0 0 0
  "
621,621,14,0.43790000677108765,"tree, binary, order, node, leave, right, follow, avl, search, traversal",39,0.040300000458955765,"node, sub, process, next, link, current, element, list, object, pointer",0,0.0,,"['additional', 'property', 'must', 'avl', 'tree', 'generic', 'binary', 'search', 'tree', 'height', 'leave', 'right', 'sub', 'tree', 'node', 'differ']","What additional property must an AVL tree have over a generic Binary Search Tree?
  The height of the left and right sub-trees of any node differ by at most 1
  "
622,622,14,0.18240000307559967,"tree, binary, order, node, leave, right, follow, avl, search, traversal",9,0.05429999902844429,"visit, look_like, car, company, manufacture, state, define, previously, hit, dead",24,0.013500000350177288,"hash, element, table, bucket, use, function, close, key, store, insert","['leave', 'right', 'visit', 'post', 'order']","What type of traversal is Left-Right-Visit?
  Post-Order
  "
623,623,29,0.1949000060558319,"find, number, step, item, average, many, index, table, insert, hash",55,0.18960000574588776,"datum, search, structure, remove, data, list, store, want, add, use",24,0.0940999984741211,"hash, element, table, bucket, use, function, close, key, store, insert","['recommend', 'closed', 'linear_probing', 'if', 'want', 'remove', 'item', 'if', 'item', 'remove', 'hash', 'value', 'come', 'hashtable', 'if', 'next', 'search', 'for', 'item', 'find']","Why is it not recommended to use a 'closed hashtable with linear probing' if you want to remove items?
 If the item we remove has the same hash value coming after it in the hashtable, then if and when we next search for this item we will not find it.
   "
624,624,56,0.11020000278949738,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",14,0.016300000250339508,"tree, binary, order, node, leave, right, follow, avl, search, traversal",55,0.015200000256299973,"datum, search, structure, remove, data, list, store, want, add, use","['type', 'sort']","Which type(s) of sorting use recursion?i. Mergesort.ii. Quicksort.iii. Heapsort.
  i and ii.
  "
625,625,24,0.37450000643730164,"hash, element, table, bucket, use, function, close, key, store, insert",29,0.24629999697208405,"find, number, step, item, average, many, index, table, insert, hash",0,0.0,,"['consider', 'hash', 'table', 'close', 'hash', 'table', 'bucket', 'empty', 'open', 'hash', 'table', 'bucket', 'key', 'insert', 'ratio', 'average', 'number', 'step', 'take', 'insert', 'find', 'item', 'open', 'hash', 'table', 'respect', 'close', 'hash', 'table']","Consider two hash tables: a closed hash table with 750 buckets, 235 of which are empty; and an open hash table with 500 buckets and 275 keys inserted. What is the ratio of the average number of steps it will take to insert/find an item in the open hash table with respect to the closed hash table?
0.603
    "
626,626,14,0.27709999680519104,"tree, binary, order, node, leave, right, follow, avl, search, traversal",28,0.07810000330209732,"child, add, non, cause, leaf, full, slow, sift, treechild, nodeleaf",40,0.04399999976158142,"array, slow, problem, may, random, element, access, integer, anywhere, face","['give', 'follow', 'array', 'maxheap', 'value', 'right', 'child', 'right', 'child', 'node', 'value']","Given the following array of a maxheap: [42,37,24,18,21,23,12,17,10,13,6,8]; what is the value of the right child of the right child of the node with value 37?
   6
 "
627,627,39,0.13539999723434448,"node, sub, process, next, link, current, element, list, object, pointer",14,0.1137000024318695,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.0860000029206276,"for, follow, time, complexity, true, give, statement, function, correct, run","['statement', 'tree', 'node', 'false', 'tree', 'node', 'next', 'pointer']","Which statement about Tree nodes is false.
   A tree node can have one or more next pointers.
 "
628,628,24,0.13330000638961792,"hash, element, table, bucket, use, function, close, key, store, insert",40,0.053199999034404755,"array, slow, problem, may, random, element, access, integer, anywhere, face",53,0.05260000005364418,"mean, new, mistake, county, send, teach, late, limited, incorrectly, incredibly","['mean', 'array', 'bucket', 'need', 'fill', 'bucket']","What does a load factor of 0.9 mean?
Your array has 10% more buckets than you need (you’ll fill 90% of the buckets).
    "
629,629,56,0.1728000044822693,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",44,0.13079999387264252,"input, size, large, number, use, slowest, algorithm, instruction, arrange, na",14,0.046300001442432404,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['input', 'would', 'make', 'sort', 'quick', 'sort', 'number', 'must', 'order', 'smallest', 'large']","Out of the input arrays below, which one would make the sorting algorithm, Quick Sort, most efficient.The numbers must be ordered from smallest to largest.
   [5,2,3,1,6,4]
 "
630,630,14,0.22349999845027924,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.014000000432133675,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.01360000018030405,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['follow', 'tree', 'avl', 'tree', 'tree']","Which of the following trees is a AVL Tree?
 Tree B
   "
631,631,29,0.31299999356269836,"find, number, step, item, average, many, index, table, insert, hash",42,0.04650000110268593,"big, definition, bind, set, notation, omega, final, lecture, theta, exact",24,0.019700000062584877,"hash, element, table, bucket, use, function, close, key, store, insert","['definition', 'load', 'hash', 'table', 'maximum', 'number', 'value', 'intend', 'add', 'divide']","What is the definition of the ""load"" of a hash table?
Maximum number of values you intend to add divided bynumber of buckets in the array
    "
632,632,14,0.3075999915599823,"tree, binary, order, node, leave, right, follow, avl, search, traversal",24,0.012799999676644802,"hash, element, table, bucket, use, function, close, key, store, insert",56,0.012299999594688416,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['would', 'avltree', 'follow', 'insert', 'balance', 'performedinsert', 'leave', 'right']","What would this AVLTree look like after the following have been inserted and balancing has been performed?Insert from left to right:(45, 37, 48, 51)

    "
633,633,25,0.22030000388622284,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional",16,0.21799999475479126,"for, follow, time, complexity, true, give, statement, function, correct, run",53,0.02979999966919422,"mean, new, mistake, county, send, teach, late, limited, incorrectly, incredibly","['follow', 'new', 'boolean', 'graph', 'true', 'graph', 'true', 'graph', 'true', 'graph', 'true', 'graph', 'true', 'graph', 'true']","which of the adjacency matricesrepresent the following code:// undirected graphboolean[][] graph = new boolean[6][6]graph[3][0] = true;graph[2][1] = true;graph[4][1] = true;graph[5][2] = true;graph[0][3] = true;graph[0][5] = true;
 0 1 2 3 4 50 _ _ _ T _ T1 _ _ _ _ _ _2 _ T _ _ _ _3 T _ _ _ _ _4 _ T _ _ _ _5 _ _ T _ _ _
   "
634,634,29,0.18790000677108765,"find, number, step, item, average, many, index, table, insert, hash",16,0.015599999576807022,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.014000000432133675,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['give', 'represent', 'index', 'parent']","Given the array representing a max heap [30,25,28,7,19,12,22], which index is the parent of 12
  2
  "
635,635,56,0.17749999463558197,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",42,0.05590000003576279,"big, definition, bind, set, notation, omega, final, lecture, theta, exact",52,0.013700000010430813,"show, factor, prime, distribute, uniformly, distribution, improve, increase, reduce, advice","['sort', 'lecture', 'best', 'depend', 'situation']","Which sorting algorithm (from lectures) is best to use?
     Depends on the situation
"
636,636,14,0.33709999918937683,"tree, binary, order, node, leave, right, follow, avl, search, traversal",39,0.07199999690055847,"node, sub, process, next, link, current, element, list, object, pointer",32,0.010300000198185444,"log, base, bottom, many, become, simplify, less, allow, level, multiple","['describe', 'followingvisit', 'level', 'node', 'leave', 'right', 'visiting', 'node', 'next', 'level', 'level', 'order']","Which tree traversal algorithm is described by the following?Visit each level's nodes from left to right before visiting nodes in the next level.
   Level-Order
 "
637,637,30,0.2046000063419342,"operation, middle, link, array, perform, advantage, make, item, front, either",14,0.09030000120401382,"tree, binary, order, node, leave, right, follow, avl, search, traversal",35,0.01360000018030405,"number, people, real, create, would, say, quickly, company, change, friend","['operation', 'real', 'operation', 'perform', 'binary', 'tree', 'prune']","Which of these operations is a real operation that can be performed on a binary tree?
Pruning.
    "
638,638,56,0.22390000522136688,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.013799999840557575,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.013399999588727951,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['follow', 'sort', 'stable', 'insertion', 'sort']","Which of the following sorts are stable?
  Insertion Sort
  "
639,639,25,0.2964000105857849,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional",35,0.21879999339580536,"number, people, real, create, would, say, quickly, company, change, friend",16,0.08410000056028366,"for, follow, time, complexity, true, give, statement, function, correct, run","['theory', 'undirected', 'graph', 'number', 'vertice', 'odd', 'degree', 'even', 'lemma', 'consequence', 'thedegree', 'formula', 'for', 'graph', 'vertex', 'set', 'edge', 'set', 'work', 'sum', 'degree', 'vertex', 'for', 'follow', 'undirected', 'graph']","In graph theory, the handshaking lemma states that ""In any finite undirected graph, the number of vertices with odd degree is even"".The lemma is a consequence of thedegree sum formula: for a graph with vertex set and edge set .Work out the sum of degrees of the vertices for the following undirected graph:
  26
  "
640,640,24,0.14380000531673431,"hash, element, table, bucket, use, function, close, key, store, insert",29,0.13189999759197235,"find, number, step, item, average, many, index, table, insert, hash",55,0.09629999846220016,"datum, search, structure, remove, data, list, store, want, add, use","['open', 'hashtable', 'want', 'store', 'element', 'able', 'find', 'around', 'step', 'many', 'bucket']","In an open Hashtable, we want to store 2000 elements and be able to find any in around 1.40 steps. How many buckets should our Hashtable have?
 2500
   "
641,641,56,0.06459999829530716,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",55,0.017100000753998756,"datum, search, structure, remove, data, list, store, want, add, use",39,0.016599999740719795,"node, sub, process, next, link, current, element, list, object, pointer",['list'],"What is the asymptotic memory usage of an adjacency list?
    
"
642,642,56,0.1607999950647354,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",55,0.09350000321865082,"datum, search, structure, remove, data, list, store, want, add, use",52,0.0925000011920929,"show, factor, prime, distribute, uniformly, distribution, improve, increase, reduce, advice","['average', 'time', 'complexity', 'interpolation', 'search', 'improve', 'binary', 'search', 'algorithm', 'sort', 'uniformly', 'distribute', 'element', 'log']","What is the average time complexity of Interpolation Search, an improved Binary Search algorithm, on a sorted array of N uniformly distributed elements?
   ?(log(log(N)))
 "
643,643,56,0.2702000141143799,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",30,0.04740000143647194,"operation, middle, link, array, perform, advantage, make, item, front, either",14,0.03610000014305115,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['make', 'sort', 'stable', 'keep', 'enter', 'order', 'item', 'equal', 'value']","What makes a sorting algorithm 'stable'?
   The algorithm keeps the entered order of items of equal value.
 "
644,644,25,0.2257000058889389,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional",29,0.07919999957084656,"find, number, step, item, average, many, index, table, insert, hash",49,0.04520000144839287,"int, result, return, term, many, num, body, function, heap, count","['main', 'condition', 'mix', 'term', 'number', 'direct', 'edgesm', 'number', 'undirected', 'edge']","What is the main condition of a mixed graph (ADT) in terms ofn and m?n = number of directed edgesm = number of undirected edges
 
   "
645,645,16,0.15780000388622284,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.07810000330209732,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",55,0.013700000010430813,"datum, search, structure, remove, data, list, store, want, add, use","['consider', 'follow', 'statement', 'list', 'true']","Consider the following statements about lists. Which, or all are true?
     All of the above
"
646,646,29,0.34599998593330383,"find, number, step, item, average, many, index, table, insert, hash",16,0.04859999939799309,"for, follow, time, complexity, true, give, statement, function, correct, run",44,0.04259999841451645,"input, size, large, number, use, slowest, algorithm, instruction, arrange, na","['formula', 'for', 'average', 'number', 'step', 'need', 'find', 'item', 'closed', 'hash', 'table', 'size', 'give']","What is the formula for the average number of steps needed to find an item in a closed hash table of size N given the load factor L, 0 <= L <=1.0 ?
     1/2 (1+1/(1-L))
"
647,647,0,0.14900000393390656,"pass, point, start, book, page, short, similar, look, dijkstra, repeat",56,0.14159999787807465,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",11,0.06040000170469284,"complete, digit, count, least, significant, digits, basis, position, share, counting","['list', 'look', 'first', 'pass', 'sort', 'shellsort', 'pass', 'complete', 'first', 'pass', 'complete']","How will the list 9, 4, 7, 5, 8, 6, 1, 2 look after the first pass of 3-sort (shellsort h=3) and after all passes are complete.
  First Pass: 5, 4, 6, 1, 2, 7, 9, 8Complete: 1, 2, 6, 5, 4, 7, 9, 8
  "
648,648,14,0.4016000032424927,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.048900000751018524,"for, follow, time, complexity, true, give, statement, function, correct, run",2,0.03739999979734421,"require, comparison, estimate, nee, minimum, identify, aka, clockwise, complexityo, outside","['for', 'give', 'avl', 'tree', 'if', 'insert', 'rotation', 'require', 'balance', 'tree', 'right', 'rotation', 'node', 'leave', 'rotation', 'node']","For the given AVL Tree, if 5 is inserted what rotation will be required to re-balance the tree?
 Right Rotation about node 6, then left rotation about node 4.
   "
649,649,25,0.15649999678134918,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional",29,0.13729999959468842,"find, number, step, item, average, many, index, table, insert, hash",16,0.05530000105500221,"for, follow, time, complexity, true, give, statement, function, correct, run","['if', 'take', 'represent', 'graph', 'multiply', 'time', 'find', 'vertex', 'edge', 'apart']","If we take an Adjacency Matrix, A, that represents a graph, and multiply it by itself n times, we find out:
 which vertices are n edges apart
   "
650,650,56,0.22390000522136688,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.013799999840557575,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.013399999588727951,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['follow', 'sort', 'stable', 'insertion', 'sort']","Which of the following sorting algorithms are stable?
Insertion sort
    "
651,651,24,0.09719999879598618,"hash, element, table, bucket, use, function, close, key, store, insert",17,0.05920000001788139,"lane, skip, skiplist, combined, sum, organise, difference, many, exactly, assign",13,0.051899999380111694,"second, take, record, long, run, expect, likely, question, information, implementation","['skiplist', 'element', 'many', 'element', 'expect']","In a SkipList of n elements, how many elements are expected in lane 1 and lane 3?
  n in lane 1, and n/4 in lane 3
  "
652,652,56,0.2687999904155731,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",25,0.04919999837875366,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional",6,0.012500000186264515,"code, fragment, runtime, get, void, position, if, nodenext, method, correctly","['many', 'follow', 'sort', 'method', 'stable', 'selection', 'sortshell', 'sortbubble']","How many of the following sort methods are stable:Selection SortShell SortBubble SortHeap SortMerge Sort
 2
   "
653,653,14,0.18690000474452972,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.015200000256299973,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.014700000174343586,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['follow', 'valid', 'maxheap', 'order']","Which of the following is a valid maxheap? (Assuminglexicographic order)
 
   "
654,654,14,0.15530000627040863,"tree, binary, order, node, leave, right, follow, avl, search, traversal",29,0.061799999326467514,"find, number, step, item, average, many, index, table, insert, hash",24,0.05079999938607216,"hash, element, table, bucket, use, function, close, key, store, insert","['give', 'element', 'find', 'final', 'balanced', 'avl', 'tree']","Given the elements [14, 18, 3, 2, 1, -1, -4, 5, 20], find the final balanced AVL Tree.
   2 -1 14-4 1 3 18 5 20
 "
655,655,24,0.2890999913215637,"hash, element, table, bucket, use, function, close, key, store, insert",44,0.04600000008940697,"input, size, large, number, use, slowest, algorithm, instruction, arrange, na",42,0.04399999976158142,"big, definition, bind, set, notation, omega, final, lecture, theta, exact","['closed', 'hashtable', 'size', 'linear_probing', 'right', 'orderthe', 'hash', 'function', 'form', 'final']","Insert the elements -3, -5, -1, 5, 0, 4, into a standard closed hashtable (of size 6) with linear probing (to the right) in that order.The hash function has the form h(x) = ((x+1)2-3) % 6.What does the final hashtable look like?
4, -3, -5, -1, 5, 0
    "
656,656,24,0.2890999913215637,"hash, element, table, bucket, use, function, close, key, store, insert",44,0.04600000008940697,"input, size, large, number, use, slowest, algorithm, instruction, arrange, na",42,0.04399999976158142,"big, definition, bind, set, notation, omega, final, lecture, theta, exact","['closed', 'hashtable', 'size', 'linear_probing', 'right', 'orderthe', 'hash', 'function', 'form', 'final']","Insert the elements -3, -5, -1, 5, 0, 4, into a standard closed hashtable (of size 6) with linear probing (to the right) in that order.The hash function has the form h(x) = ((x+1)2-3) % 6.What does the final hashtable look like?
4, -3, -5, -1, 5, 0
    "
657,657,16,0.2329999953508377,"for, follow, time, complexity, true, give, statement, function, correct, run",49,0.06700000166893005,"int, result, return, term, many, num, body, function, heap, count",6,0.05339999869465828,"code, fragment, runtime, get, void, position, if, nodenext, method, correctly","['runtime', 'for', 'follow', 'fragment', 'for', 'for', 'for', 'for', 'int', 'return']","The runtime for the following code fragment is?(f(m,n)). What is f(m,n)?int a;for (int i = -5; i < n; i++) for (int j = 1; j < 2i+1; 2*j) for (int k = 1; k < n-1; 3*k) a=a+1; for (int l = 0; l < m; 5*l) a=a+j;return a;
   ?(nlog(n)log(nm))
 "
658,658,14,0.14300000667572021,"tree, binary, order, node, leave, right, follow, avl, search, traversal",24,0.05889999866485596,"hash, element, table, bucket, use, function, close, key, store, insert",55,0.0142000000923872,"datum, search, structure, remove, data, list, store, want, add, use","['form', 'tree', 'traversal', 'order']","Which is not a form of tree traversal
   By-order
 "
659,659,56,0.09950000047683716,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",24,0.02199999988079071,"hash, element, table, bucket, use, function, close, key, store, insert",44,0.018799999728798866,"input, size, large, number, use, slowest, algorithm, instruction, arrange, na","['use', 'sort']","Which sort uses h-sorting?
 Shell Sort
   "
660,660,6,0.40290001034736633,"code, fragment, runtime, get, void, position, if, nodenext, method, correctly",39,0.18880000710487366,"node, sub, process, next, link, current, element, list, object, pointer",16,0.06109999865293503,"for, follow, time, complexity, true, give, statement, function, correct, run","['see', 'for', 'object', 'element', 'element', 'next', 'class', 'linkedlist', 'private', 'listnode', 'head', 'private', 'int', 'list', 'size', 'public', 'object', 'get', 'int', 'if', 'error', 'return', 'nodeelement', 'method', 'get', 'find', 'nodeiin', 'link', 'list', 'output', 'element', 'get', 'output', 'headelement', 'code', 'go', 'place', 'mark', 'for', 'method', 'work', 'correctly', 'for', 'node', 'nodenext']","See the incomplete java code below for the classes ListNode and LinkedList:class ListNode { Object element; ListNode next; ListNode(Object e, ListNode n) { element = e; next = n; }}class LinkedList { private ListNode head = null; private int n = 0; // n is the list size public Object get(int i) { if (i<0 || i>=n) { // …error! } ListNode node = head; X return node.element; }}The method get finds nodeiin the linked list and outputs its element (get(0) outputs head.element). Which code should go at the place marked X for the method to work correctly?
 for (int j=0; j<i; j++) { node = node.next;}
   "
661,661,56,0.33379998803138733,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",14,0.011800000444054604,"tree, binary, order, node, leave, right, follow, avl, search, traversal",24,0.011800000444054604,"hash, element, table, bucket, use, function, close, key, store, insert","['use', 'selection', 'sort', 'follow', 'permutation', 'take', 'swap', 'ascend', 'order']","Using selection sort, which of the following permutations of [1,2,3,4,5] takes 5 swaps? (Ascending order)
 [5,1,2,4,3]
   "
662,662,16,0.21050000190734863,"for, follow, time, complexity, true, give, statement, function, correct, run",33,0.07909999787807465,"else, looping, letf, random, invent, fibonacci, queue, default, value, dump",42,0.047200001776218414,"big, definition, bind, set, notation, omega, final, lecture, theta, exact","['big', 'for', 'random', 'value', 'else', 'if', 'for', 'else', 'for', 'int']","What is the Big-O of the code below for a random value of j?if( j>=0 && j<=5) a+=5;else if( j<0){ for(int i = 0; i<=n; i++){ a+=3; }}else{ for(int i = 0; i<n*n; i++){ a+=8; }}
 n^2
   "
663,663,16,0.1437000036239624,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.13429999351501465,"tree, binary, order, node, leave, right, follow, avl, search, traversal",2,0.060600001364946365,"require, comparison, estimate, nee, minimum, identify, aka, clockwise, complexityo, outside","['follow', 'statement', 'correct', 'double', 'rotation', 'require', 'for', 'node', 'outside', 'tree']","Of the following statements, which of these are not correct:
     A double rotation is required for nodes on the outside of the tree.
"
664,664,16,0.06120000034570694,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.061000000685453415,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",35,0.050599999725818634,"number, people, real, create, would, say, quickly, company, change, friend","['scenario', 'for', 'quicksort']","What is the complexity of the worst-case scenario for quicksort?
   n2
 "
665,665,17,0.20569999516010284,"lane, skip, skiplist, combined, sum, organise, difference, many, exactly, assign",24,0.09470000118017197,"hash, element, table, bucket, use, function, close, key, store, insert",56,0.0714000016450882,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['skip', 'list', 'contain', 'lane', 'use', 'organise', 'average', 'combined', 'sum', 'pointer', 'lane', 'close']","A skip list containing lanes from 0 to 12 is used to organise 262000 elements.On average, what will the combined sum of pointers in lanes 3, 8 and 11 be closest to?
 34000
   "
666,666,42,0.1257999986410141,"big, definition, bind, set, notation, omega, final, lecture, theta, exact",16,0.10220000147819519,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.08410000056028366,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['follow', 'notation', 'use', 'represent', 'exact', 'bind', 'for', 'complexity', 'algorithm']","Which of the following notations are used to represent the “exact bound” for the complexity of an algorithm?
 ?(n)
   "
667,667,16,0.12160000205039978,"for, follow, time, complexity, true, give, statement, function, correct, run",55,0.08669999986886978,"datum, search, structure, remove, data, list, store, want, add, use",29,0.08020000159740448,"find, number, step, item, average, many, index, table, insert, hash","['provide', 'limited', 'runtime', 'complexity', 'insert', 'find', 'remove', 'for', 'for']","Provided that the load factor is limited, what is the runtime complexity of insert, find and remove for a hashtable?
  ?(1) for all
  "
668,668,16,0.11590000241994858,"for, follow, time, complexity, true, give, statement, function, correct, run",56,0.0949999988079071,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",32,0.051500000059604645,"log, base, bottom, many, become, simplify, less, allow, level, multiple","['correct', 'order', 'asymptotic', 'complexity', 'fast', 'slow', 'log']","Which of the below is the correct order of asymptotic complexity, from fastest to slowest
 1, log(n), n, n2, 2n
   "
669,669,14,0.5252000093460083,"tree, binary, order, node, leave, right, follow, avl, search, traversal",0,0.0,,0,0.0,,"['binary', 'search', 'tree', 'binary', 'tree', 'avl', 'tree', 'type', 'tree', 'special', 'type', 'avl', 'tree', 'type', 'binary', 'search', 'tree', 'type', 'binary', 'tree']","Binary Search Trees, Binary Trees and AVL Trees are all types of Tree, but which is a special type of which?
  AVL Tree is a type of Binary Search Tree which is a type of Binary Tree
  "
670,670,56,0.3091000020503998,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",38,0.012299999594688416,"small, motorway, occur, strategy, city, major, divisible, scenario, repeatedly, shelf",16,0.012000000104308128,"for, follow, time, complexity, true, give, statement, function, correct, run","['follow', 'sort', 'algorithm', 'conquer', 'strategy', 'sort', 'merge', 'sort']","Which of the following sorting algorithms use a 'Divide & Conquer' strategy?
   Quick Sort & Merge Sort
 "
